ID,Title,Content,"Image Featured",SIREN,SIRET,Slogan,Adresse,CP,Ville,Latitude,Longitude,"Prénom Gérant/Responsable","Nom Gérant/Responsable","Téléphone 01","Téléphone 02",Email,"Site web",Couleur,"Galerie Photos","Lien vidéo","Module Elfsight","Module Avis Elfsight",Horaires,Réservation
1461,Alpexpo,"<!-- wp:paragraph -->
<p><strong>Un centre d’expositions et de congrès emblématique</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Situé à Grenoble, avenue d’Innsbruck, Alpexpo est un centre d’expositions et de congrès emblématique de la région Auvergne-Rhône-Alpes. Conçu initialement pour les Jeux Olympiques d’hiver de 1968, il a été imaginé par l’architecte Jean Prouvé, ce qui lui vaut d’être labellisé « patrimoine du XXᵉ siècle ».</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Découvrez les nombreux événements proposés toute l'année avec votre carte Wikkard.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://wiikard.com/wp-content/uploads/2025/09/alpexpo-logo.jpg,423367804,42336780400014,"La fête de la bière à Grenoble !","Avenue d'Innsbruck",38100,Grenoble,45.156843,5.733795,Pauline,Blanchard,,,p.blanchard@alpexpo.com,https://alpexpo.com/,#045299,https://wiikard.com/wp-content/uploads/2025/09/alpexpo-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-07.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-08.jpg|https://wiikard.com/wp-content/uploads/2025/09/alpexpo-09.jpg,,,,,https://oktoberfest-grenoble.fr/billetterie/
1470,"Beauté & Look","<p><strong>Votre beauté, notre passion depuis 2010.</strong></p><p>Situé en plein cœur de Grenoble, notre institut vous propose une large gamme de prestations pour prendre soin de vous. Une équipe professionnelle et attentive vous accueille pour vos <strong>épilations, poses d'ongles</strong> en gel ou à l'américaine, vernis semi-permanent, extensions de cils, UV, pédicure et bien plus encore. Venez vivre un moment de détente et de beauté entre des mains expertes.</p>",https://wiikard.com/wp-content/uploads/2025/09/beaute-look-logo.jpg,814639506,81463950600017,"La beauté à portée de main.","7 rue Alphand",38000,Grenoble,45.190204,5.73053,Célia,Thibaud,476542006,,celia.franceesthetique@gmail.com,https://www.planity.com/beaute-et-look-grenoble-38000,#e2017b,https://wiikard.com/wp-content/uploads/2025/09/beaute-look-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/beaute-look-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/beaute-look-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/beaute-look-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/beaute-look-05.jpg,,,,"Lundi au Samedi 10h-19h",https://www.planity.com/beaute-et-look-grenoble-38000
1477,Uniq'e,"<p><strong>Votre bulle de détente et de beauté.</strong></p><p>Uniq'e est un institut de beauté cocooning conçu pour vous offrir une véritable parenthèse de bien-être. En plus des prestations d'<strong>épilations et d'onglerie</strong>, découvrez nos <strong>soins visage, massages</strong>, la pressoplastie, la madérothérapie et le tanning. Laissez-vous chouchouter par notre équipe et profitez d'un moment rien que pour vous.</p>",https://wiikard.com/wp-content/uploads/2025/09/uniqe-logo.jpg,532409992,53240999200023,"Unique, comme vous.","5 rue Raoul Blanchard",38000,Grenoble,45.190071,5.729404,Célia,Thibaud,479250976,,celia.franceesthetique@gmail.com,https://www.planity.com/uniqe-studio-de-beaute-38000-grenoble,#c6a995,https://wiikard.com/wp-content/uploads/2025/09/uniqe-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/uniqe-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/uniqe-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/uniqe-04.jpg,,,,"Lundi au Samedi 10h-19h",https://www.planity.com/uniqe-studio-de-beaute-38000-grenoble
1483,"Le Bar à Ongles","<p><strong>L'expert de la beauté des mains et des pieds.</strong></p><p>Comme son nom l'indique, notre institut est le spécialiste des prestations d'onglerie à Grenoble. Confiez-nous vos mains et vos pieds pour une mise en beauté parfaite : <strong>vernis semi-permanent, ongles en gel, pose à l'américaine, manucure, pédicure</strong>... Notre équipe de professionnelles saura répondre à toutes vos envies pour un résultat impeccable.</p>",https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-logo.jpg,814639506,81463950600017,"Vos ongles, notre passion.","3 place Vaucanson",38000,Grenoble,45.188197,5.728761,Célia,Thibaud,476957756,,celia.franceesthetique@gmail.com,https://www.planity.com/beaute-et-look-le-bar-a-ongles-38000-grenoble,#045299,https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/bar-a-ongles-05.jpg,,,,"Lundi au Samedi 10h-19h",https://www.planity.com/beaute-et-look-le-bar-a-ongles-38000-grenoble
1490,"You Do Grenoble","<p><strong>Des lunettes à la mode, pas chères, et près de chez vous.</strong></p><p>Chez You Do, on pense que des lunettes confortables et stylées ne devraient pas coûter un œil. Découvrez nos <strong>collections exclusives</strong>, nos marques (Ray-Ban, Guess...) à petits prix et nos forfaits avantageux. Et parce qu'on a le droit de se tromper, vous avez <strong>30 jours pour changer d'avis</strong>. Trouver sa paire n'a jamais été aussi simple !</p>",https://wiikard.com/wp-content/uploads/2025/09/you-do-grenoble-logo.jpg,843036062,84303606200019,"Vos yeux, notre style.","8 Avenue Alsace Lorraine",38000,Grenoble,45.189191,5.722189,Isabelle,Poussier,476170703,,isabelle.poussier@krys-group.com,,#000000,https://wiikard.com/wp-content/uploads/2025/09/you-do-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-00.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-01.jpg,,,,"Lundi au Samedi 10h-19h",
1492,"You Do Echirolles Comboire","<p><strong>Des lunettes à la mode, pas chères, et près de chez vous.</strong></p><p>Chez You Do, on pense que des lunettes confortables et stylées ne devraient pas coûter un œil. Découvrez nos <strong>collections exclusives</strong>, nos marques (Ray-Ban, Guess...) à petits prix et nos forfaits avantageux. Et parce qu'on a le droit de se tromper, vous avez <strong>30 jours pour changer d'avis</strong>. Trouver sa paire n'a jamais été aussi simple !</p>",https://wiikard.com/wp-content/uploads/2025/09/you-do-Echirolles-Comboire-logo.jpg,843036062,84303606200076,"Vos yeux, notre style.","Rue de Comboire, Centre Commercial Comboire",38130,Échirolles,45.1498788,5.6896254,Isabelle,Poussier,476961684,,isabelle.poussier@krys-group.com,,#000000,https://wiikard.com/wp-content/uploads/2025/09/you-do-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-00.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-04.jpg,,,,"Lundi au Samedi 9h30-20h",
1493,"You Do Saint-Egrève","<p><strong>Des lunettes à la mode, pas chères, et près de chez vous.</strong></p><p>Chez You Do, on pense que des lunettes confortables et stylées ne devraient pas coûter un œil. Découvrez nos <strong>collections exclusives</strong>, nos marques (Ray-Ban, Guess...) à petits prix et nos forfaits avantageux. Et parce qu'on a le droit de se tromper, vous avez <strong>30 jours pour changer d'avis</strong>. Trouver sa paire n'a jamais été aussi simple !</p>",https://wiikard.com/wp-content/uploads/2025/09/you-do-Saint-Egreve-logo.jpg,843036062,84303606200092,"Vos yeux, notre style.","1 Rue des Abattoirs",38120,Saint-Égrève,45.239933,5.665372,Isabelle,Poussier,438020414,,isabelle.poussier@krys-group.com,,#000000,https://wiikard.com/wp-content/uploads/2025/09/you-do-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-00.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-01.jpg,,,,"Lundi au Samedi 9h30-19h30",
1494,"You Do Saint-Martin-d'Hères","<p><strong>Des lunettes à la mode, pas chères, et près de chez vous.</strong></p><p>Chez You Do, on pense que des lunettes confortables et stylées ne devraient pas coûter un œil. Découvrez nos <strong>collections exclusives</strong>, nos marques (Ray-Ban, Guess...) à petits prix et nos forfaits avantageux. Et parce qu'on a le droit de se tromper, vous avez <strong>30 jours pour changer d'avis</strong>. Trouver sa paire n'a jamais été aussi simple !</p>",https://wiikard.com/wp-content/uploads/2025/09/you-do-Saint-Martin-Heres-logo.jpg,843036062,84303606200050,"Vos yeux, notre style.","103 Avenue Gabriel Péri",38400,Saint-Martin-d'Hères,45.185439,5.763003,Isabelle,Poussier,476548285,,isabelle.poussier@krys-group.com,,#000000,https://wiikard.com/wp-content/uploads/2025/09/you-do-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-00.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-01.jpg,,,,"Lundi au Samedi 10h-19h",
1495,"You Do Echirolles Grand'Place","<p><strong>Des lunettes à la mode, pas chères, et près de chez vous.</strong></p><p>Chez You Do, on pense que des lunettes confortables et stylées ne devraient pas coûter un œil. Découvrez nos <strong>collections exclusives</strong>, nos marques (Ray-Ban, Guess...) à petits prix et nos forfaits avantageux. Et parce qu'on a le droit de se tromper, vous avez <strong>30 jours pour changer d'avis</strong>. Trouver sa paire n'a jamais été aussi simple !</p>",https://wiikard.com/wp-content/uploads/2025/09/you-do-Echirolles-Grand-Place-logo.jpg,843036062,84303606200084,"Vos yeux, notre style.","Avenue Salvador Allende, Centre Commercial Grand'Place",38130,Échirolles,45.1580248,5.7241325,Isabelle,Poussier,451141790,,isabelle.poussier@krys-group.com,,#000000,https://wiikard.com/wp-content/uploads/2025/09/you-do-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-00.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/you-do-01.jpg,,,,"Lundi au Samedi 9h30-19h30",
1718,"2M Automobilité","<p><strong>Votre voiture, simplement.</strong></p><p>Chez 2M Automobilité, notre mission est de rendre l’achat de votre véhicule simple, rapide et adapté à vos besoins. Spécialisés dans la vente de voitures <strong>toutes marques et toutes catégories</strong>, nous proposons un large choix de véhicules <strong>neufs 0 km et d’occasion</strong> rigoureusement sélectionnés. Nous proposons également des solutions de <strong>financement sur mesure</strong> (crédit, LOA, LLD).</p>",https://wiikard.com/wp-content/uploads/2025/09/2m-auto-logo.jpg,945320752,94532075200013,"La route vous attend.","Imp. du Luquet",38410,Saint-Martin-d'Uriage,45.147569,5.838287,,,,,,https://www.2mautomobilite.fr/,#101b27,https://wiikard.com/wp-content/uploads/2025/09/2m-auto-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/2m-auto-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/2m-auto-03.jpg,,,,,
1723,"Delafosse Opticiens","<p><strong>L'art de la lunetterie depuis 40 ans.</strong></p><p>À votre service depuis plus de 40 ans, les Opticiens Delafosse s’emploient à vous offrir le meilleur des collections lunetières pour un design et un confort optimal. Nous travaillons avec les plus grands <strong>laboratoires français</strong> et privilégions la qualité <strong>Made in France</strong>. Les équipements sont réalisés dans notre atelier, avec des verres sur-mesure taillés et adaptés à vos besoins.</p>",https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-logo.jpg,811348408,81134840800014,"Votre regard, notre passion.","22 avenue Jeanne d'Arc",38100,Grenoble,45.1844,5.74325,Jean-Marc,Delafosse,476421751,,grenoble@delafosseopticiens.fr,http://www.delafosseopticiens.fr,#000000,https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/delafosse-opticiens-05.jpg,,,,"L 14h-19h, M-V 9h-12h30/14h-19h, S 9h-12h/14h-18h",
1730,"Auberge des Seiglières","<p><strong>La montagne dans l'assiette.</strong></p><p>Dans un virage de la route de Chamrousse, cette superbe bâtisse de pierre a trouvé un nouveau souffle avec le chef <strong>Paul-Edouard Routhiau</strong>. Passé chez des étoilés, il fait le lien entre la cuisine du grand ouest et les Alpes avec des <strong>produits locaux</strong>. Une terrasse d'exception et une salle chaleureuse pour une découverte gourmande, entre tradition et création, à 30 minutes de Grenoble.</p>",https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-logo.jpg,821464716,82146471600017,"L'essence des montagnes.","2040 Route des Seiglières",38410,Saint-Martin-d'Uriage,45.185376,5.853079,Paul-Edouard,Routhiau,646595210,,paul-erouthiau@hotmail.fr,https://www.les-seiglieres.com/,#a05c45,https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/auberge-des-seiglieres-05.jpg,,,,"L,M,V,S midi & soir, D midi",
1737,"AM Renov 38","<p><strong>La rénovation, de A à Z.</strong></p><p>AM RENOV 38 est une société de <strong>rénovation tout corps d’état</strong> fondée par Matisse Armand. Notre mission ? Mettre notre expertise au service de projets complets, en accompagnant chaque client de la <strong>conception à la réalisation</strong>. Nous transformons vos idées en espaces rénovés, fonctionnels et esthétiques, en alliant qualité, rigueur et proximité.</p>",https://wiikard.com/wp-content/uploads/2025/09/am-renov-38-logo.jpg,931802755,93180275500013,"Vos projets, notre métier.","35 All. Eugene Faure",38170,Seyssinet-Pariset,45.166683,5.685885,Matisse,Armand,768390077,,amrenov38@outlook.fr,,#c8b53e,https://wiikard.com/wp-content/uploads/2025/09/am-renov-38-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/am-renov-38-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/am-renov-38-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/am-renov-38-04.jpg,,,,"7h-19h, dépannage 24h/24",
1743,"On Air Fitness Grenoble","<p><strong>Sport, Musique, Design.</strong></p><p>ON AIR Fitness Grenoble, c'est 1800 m² d'activités dans le Centre Commercial La Caserne de Bonne. Découvrez nos espaces <strong>cardio-training, musculation guidée, cross training, charges libres, haltérophilie, MMA et boxe</strong> avec ring. Profitez d'un <strong>espace femme</strong> dédié et d'équipements haut de gamme Technogym et Hammer Strength. Votre <strong>abonnement sans engagement</strong> annuel vous donne accès aux 79 clubs ON AIR en France et à l'international.</p>",https://wiikard.com/wp-content/uploads/2025/09/on-air-logo.jpg,923247480,92324748000018,"Sport, Musique, Design.","48 Boulevard Gambetta, Centre Commercial La Caserne de Bonne",38000,Grenoble,45.1845372,5.7254219,,,753931637,,grenoblegambetta@onair-fitness.fr,https://onair-fitness.fr/club/grenoble/,#ae2119,https://wiikard.com/wp-content/uploads/2025/09/on-air-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/on-air-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/on-air-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/on-air-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/on-air-05.jpg,,,,"7j/7 de 6h à 23h",
1750,"Heroes League","<p><strong>Le rendez-vous des sportifs et des passionnés de bien-être.</strong></p><p>Heroes League est une boutique spécialisée en <strong>nutrition sportive</strong> avec plus de 70 marques, compléments et snacks protéinés. Découvrez également notre <strong>restauration protéinée et gourmande</strong> pour booster votre énergie et vos performances. Un concept unique qui allie nutrition sportive et plaisir gustatif dans un seul et même lieu.</p>",https://wiikard.com/wp-content/uploads/2025/09/heroes-league-logo.jpg,930644091,93064409100017,"Boostez vos performances.","48 Boulevard Gambetta, Centre Commercial La Caserne de Bonne",38000,Grenoble,45.1845372,5.7254219,,,758504900,,heroesleagues38@gmail.com,,#d40a18,https://wiikard.com/wp-content/uploads/2025/09/heroes-league-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/heroes-league-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/heroes-league-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/heroes-league-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/heroes-league-05.jpg,,,,"Lundi au samedi 9h30-20h30",
1757,"Los Pueblos","<p><strong>Le Mexican Food Cartel.</strong></p><p>Los Pueblos est l'adresse incontournable pour les amateurs de cuisine mexicaine à Grenoble. Le « Mexican Food Cartel » vous propose des <strong>burritos, tacos smash et spécialités</strong> préparées avec des ingrédients frais. Une cuisine généreuse et savoureuse servie dans une ambiance conviviale et colorée qui vous transportera directement au Mexique.</p>",https://wiikard.com/wp-content/uploads/2025/09/los-pueblos-logo.jpg,930419726,93041972600029,"¡Viva Mexico!","Centre Commercial Grand'Place",38130,Échirolles,45.156894,5.730287,,,485582672,,,,#000000,https://wiikard.com/wp-content/uploads/2025/09/los-pueblos-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/los-pueblos-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/los-pueblos-03.jpg,,,,"Lundi-jeudi 10h-21h, Vendredi-samedi 10h-21h30",
1878,"Auto Dauphiné","<p><strong>Votre partenaire automobile de confiance.</strong></p><p>Concession Auto Dauphiné Saint-Martin-d'Hères : vente de véhicules <strong>neufs Renault, Dacia, Alpine</strong>, et occasions toutes marques. Nous proposons également des services d'<strong>entretien et carrosserie</strong>. Proximité, expertise et accompagnement personnalisé font la force du groupe présent à Vizille, Saint-Martin-d'Hères, Rives, Meylan, Échirolles et Grenoble.</p>",https://wiikard.com/wp-content/uploads/2025/09/auto-dauphine-logo.jpg,342704467,34270446700113,"Votre mobilité, notre expertise.","5 Avenue Jean Vilar",38400,Saint-Martin-d'Hères,45.17094,5.752086,Noélyne,Reynier,476624222,,contact@autodauphine.fr,https://www.autodauphine.fr,#000000,https://wiikard.com/wp-content/uploads/2025/09/auto-dauphine-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/auto-dauphine-02.jpg,,,,"Lundi au vendredi 8h-12h/14h-18h30, Samedi 8h-12h/14h-17h",
1882,"Carrosserie Groupe Huillier","<p><strong>L'expertise carrosserie toutes marques.</strong></p><p>Filiale du Groupe Huillier, notre carrosserie toutes marques prend en charge <strong>voitures, utilitaires et véhicules de loisirs</strong>. Pour vos réparations, peinture, débosselage, vitrage ou gestion des sinistres : nos experts assurent <strong>qualité, rapidité et transparence</strong> pour redonner vie à votre véhicule en toute sérénité.</p>",https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-logo.jpg,54501754,5450175400011,"Redonnons vie à votre véhicule.","15 rue de l'Industrie",38120,Fontanil-Cornillon,45.246538,5.662599,Elsa,Yenigotchian,476417022,,e.yenigotchian@set-huillier.fr,https://carrosserie-huillier.fr/,#000000,https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/carrosserie-groupe-huillier-05.jpg,,,,"Lundi-jeudi 7h30-12h/13h30-18h, Vendredi 7h30-12h/13h30-17h",
1889,"V and B Echirolles","<!-- wp:paragraph -->
<p><strong>La référence Afterwork et Découvertes.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Envie de faire plaisir ou de passer un bon moment ? Notre équipe vous accueille et vous conseille dans votre choix parmi <strong>+ de 1000 bières, vins, spiritueux</strong> ou sans-alcool à Echirolles. À emporter, côté cave ou à déguster, côté bar ! V and B Echirolles est le lieu de rendez-vous parfait pour partager un bon moment ! Que ce soit pour l'afterwork, un concert, l'Oktoberfest, la St Patrick, les retransmissions sportives... ou simplement boire un verre entre amis.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>L'abus d'alcool est dangereux pour la santé, à consommer avec modération.</em></p>
<!-- /wp:paragraph -->",https://wiikard.com/wp-content/uploads/2025/09/v-and-b-logo.jpg,884074568,88407456800012,"L'art de partager un bon moment.","5 place de la grande moucherolle",38130,Échirolles,45.150174,5.694678,,,476296625,,echirolles@vandb.fr,,#000000,https://wiikard.com/wp-content/uploads/2025/09/v-and-b-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/v-and-b-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/v-and-b-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/v-and-b-04.jpg,,,,,
1895,"Boucherie Orjollet","<p><strong>Un savoir-faire familial depuis 1966.</strong></p><p>À Gières, la boucherie Orjollet, c'est l'histoire d'un savoir-faire familial depuis 1966 ! Ouverte par Cyril en 2006, rejointe par son fils Hugo, elle propose des <strong>viandes savoureuses, locales et authentiques</strong>. Passion, qualité et goût du terroir sont au rendez-vous pour vos papilles. À découvrir sans attendre !</p>",https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-logo.jpg,492313721,49231372100010,"La passion du terroir depuis 1966.","1 Place de la République",38610,Gières,45.181936,5.792009,Hugo,Orjollet,476893369,,,https://www.instagram.com/boucherie.orjollet/,#000000,https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/boucherie-orjollet-05.jpg,,,,"Mardi : 8h/12h30 et 16h/19h30
Mercredi : 8h/12h30
Jeudi : 8h/12h30 et 16h/19h30
Vendredi : 8h/12h30 et 16h/19h30
Samedi : 8h/13h et 16h/19h30
Dimanche : 8h30/12h30",
1902,"Matériel Vélo","<p><strong>Passionnés de vélo depuis 2004.</strong></p><p>Materiel-velo.com est présent sur le Web depuis 2004. À l'origine de l'aventure, deux passionnés de vélo : <strong>Denis</strong> est un ancien coureur cycliste, <strong>Bruno</strong> bénéficie de 12 années d'expérience au sein de Mavic. Tous deux ont été motivés par la volonté de proposer un service performant, et, surtout de cultiver une solide proximité avec la clientèle.</p>",https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-logo.jpg,833352917,83335291700045,"La passion du vélo depuis 2004.","32 Rue de Comboire",38130,Échirolles,45.1436194,5.6905209,,,,,contact@materiel-velo.com,https://www.materiel-velo.com,#000000,https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-07.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-08.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/materiel-velo-03.jpg,,,,"Mar-Ven 9h-12h/14h30-18h30, Sam 9h-12h/14h-18h",
1912,"Caves Micand - Côté Rue","<!-- wp:paragraph -->
<p><strong>L'art du vin depuis 1897.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Depuis 1897, les Caves Micand incarnent l'art du vin et des spiritueux au cœur de Grenoble. Véritable institution locale, notre maison s'est forgé une réputation d'<strong>exigence, de conseils pointus et de passion partagée</strong>, auprès des amateurs comme des experts. Avec deux boutiques complémentaires en centre-ville, nous offrons une expérience riche, variée et toujours chaleureuse.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>L'abus d'alcool est dangereux pour la santé, à consommer avec modération. </em></p>
<!-- /wp:paragraph -->",https://wiikard.com/wp-content/uploads/2025/09/caves-micand-logo.jpg,57504268,5750426800020,"L'art du vin depuis 1897.","2 Place de l'Étoile",38000,Grenoble,45.187866,5.728528,Clément,Micand,476171184,,contact@caves-micand.fr,https://www.caves-micand.fr/,#650d08,https://wiikard.com/wp-content/uploads/2025/09/caves-micand-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-07.jpg,,,,"Mar-Jeu 9h-12h30/14h-19h30, Ven-Sam 9h-19h30",
1921,"Caves Micand - Cave Principale","<!-- wp:paragraph -->
<p><strong>L'art du vin depuis 1897.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Depuis 1897, les Caves Micand incarnent l'art du vin et des spiritueux au cœur de Grenoble. Véritable institution locale, notre maison s'est forgé une réputation d'<strong>exigence, de conseils pointus et de passion partagée</strong>, auprès des amateurs comme des experts. Avec deux boutiques complémentaires en centre-ville, nous offrons une expérience riche, variée et toujours chaleureuse.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>L'abus d'alcool est dangereux pour la santé, à consommer avec modération.</em></p>
<!-- /wp:paragraph -->",https://wiikard.com/wp-content/uploads/2025/09/caves-micand-logo.jpg,57504268,5750426800012,"L'art du vin depuis 1897.","1 Place Docteur Léon Martin",38000,Grenoble,45.187821,5.727731,Clara,Micand,476430338,,contact@caves-micand.fr,https://www.caves-micand.fr/,#650d08,https://wiikard.com/wp-content/uploads/2025/09/caves-micand-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/caves-micand-07.jpg,,,,"Mar-Jeu 9h-12h30/14h-19h30, Ven-Sam 9h-19h30",
